"ID_Site";"Code_Parcelle";"Programme";"Annee";"Protocole";"Code_Methode";"AB_tot";"BM_tot";"AB_EPI";"AB_EPA";"AB_ANS";"AB_END";"AB_GF_X";"BM_EPI";"BM_EPA";"BM_ANS";"BM_END";"BM_GF_X";"Div_Fonc";"AB_AD";"AB_JV";"AB_SA";"BM_AD";"BM_JV";"BM_SA";"AB_AD_EPI";"AB_AD_EPA";"AB_AD_ANS";"AB_AD_END";"Richesse";"Shannon";"Equitabilite";"AB_AAA";"AB_AB";"AB_ACCT";"AB_ACCX";"AB_ACU";"AB_AI";"AB_AM";"AB_ARR";"AB_AX";"AB_DM";"AB_DRR";"AB_DV";"AB_DX";"AB_EFX";"AB_LC";"AB_LRC";"AB_LT";"AB_LX_A";"AB_LX_E";"AB_MP";"AB_NCCT";"AB_NCM";"AB_NG";"AB_NLL";"AB_NN";"AB_NX_A";"AB_NX_N";"AB_OC";"AB_OX";"AB_X_E";"BM_AAA";"BM_AB";"BM_ACCT";"BM_ACCX";"BM_ACU";"BM_AI";"BM_AM";"BM_ARR";"BM_AX";"BM_DM";"BM_DRR";"BM_DV";"BM_DX";"BM_EFX";"BM_LC";"BM_LRC";"BM_LT";"BM_LX_A";"BM_LX_E";"BM_MP";"BM_NCCT";"BM_NCM";"BM_NG";"BM_NLL";"BM_NN";"BM_NX_A";"BM_NX_N";"BM_OC";"BM_OX";"BM_X_E";"Date_Prelevement";"Code_Postal";"Ville";"Departement";"Anc_Region";"Region";"Long";"Lat";"Categorie_Milieu_Niv1";"SousCategorie_Milieu_Niv2";"OS";"Ferti_";"w_sol_";"SableF";"SableG";"LimonF";"LimonG";"Argile";"Sables";"Limons";"Texture_GEPPA";"MO";"C_tot";"C_org";"C_org_ou_tot";"C.N";"N_tot";"N_org_ou_tot";"CaCO3_tot";"pH_eau";"pH_eau_ou_kcl";"Commentaire_META";"AB_ACPX";"AB_NCCR";"AB_X_N";"BM_ACPX";"BM_NCCR";"BM_X_N"
"TIDM_RURAL_GC_320";"TIDM_RURAL_GC_320";"Pro’Dij";"2021";"TB";"TB";493,75;99,3625;0;0;31,25;462,5;0;0;0;51,375;47,9875;0;6;168,75;300;25;65,8754298963905;30,6297079712567;2,85736213235294;0;0;25;143,75;2,25;0,32;0,32;0;0;456,25;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;47,3755681818182;0;0;0;0,611931818181818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,375;0;0;0;0;0;0;"08/11/2021";"21470";"Brazey-en-Plaine";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,19501033327595;47,1432078318501;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";55;23;331;112;479;78;443;"argile";40,6;47,3518848419189;23,4718848419189;23,4718848419189;9,88;2,37550944089889;2,37550944089889;199;8,29;8,29;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_321";"TIDM_RURAL_GC_321";"Pro’Dij";"2021";"TB";"TB";225;39,58125;0;0;31,25;193,75;0;0;0;25,425;14,15625;0;2;37,5;187,5;0;17,6752450980392;21,9060049019608;0;0;0;12,5;25;2,25;0,97;0,97;0;0;81,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112,5;0;0;31,25;0;0;0;0;0;0;0;0;5,93213235294118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,22411764705883;0;0;25,425;0;0;0;0;0;0;"08/11/2021";"21470";"Brazey-en-Plaine";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22603433336507;47,1224970008636;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";114;39;285;287;275;153;572;"limon argileux";21,1;12,4179124832153;12,1779124832153;12,1779124832153;10,2;1,19927048683166;1,19927048683166;2;7,38;7,38;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_322";"TIDM_RURAL_GC_322";"Pro’Dij";"2021";"TB";"TB";125;10,13125;0;0;12,5;112,5;0;0;0;2,1875;7,94375;0;6;43,75;81,25;0;3,47410714285714;6,65714285714285;0;0;0;0;43,75;1,5;1;1;0;0;112,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;7,94375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1875;0;0;0;0;"09/11/2021";"21440";"Lamargelle";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,81235565584989;47,5351535045367;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";49;187;397;137;230;236;534;"limon sableux";63,4;63,0680418014526;36,6680418014526;36,6680418014526;10,5;3,47869038581848;3,47869038581848;220;8,1;8,1;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_323";"TIDM_RURAL_GC_323";"Pro’Dij";"2021";"TB";"TB";400;68,49375;0;0;37,5;362,5;0;0;0;28,06875;40,425;0;2;168,75;200;31,25;34,9974244505495;30,108070054945;3,38825549450549;0;0;25;143,75;1,75;0,39;0,39;0;0;356,25;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,5;0;0;0;0;0;0;0;0;39,4831730769231;0;0;0;0,941826923076925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,06875;0;0;0;0;0;0;"09/11/2021";"21440";"Vaux-Saules";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,79042083388621;47,469197664733;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";57;50;319;111;463;107;430;"argile";71;43,0808353424072;41,0408353424072;41,0408353424072;9,97;4,11789923906326;4,11789923906326;17;7,92;7,92;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_324";"TIDM_RURAL_GC_324";"Pro’Dij";"2021";"TB";"TB";231,25;46,93125;0;0;62,5;168,75;0;0;0;32,55625;14,375;0;0;43,75;156,25;31,25;9,99525297619047;34,311056547619;2,62494047619047;0;0;12,5;31,25;1,5;0;0;0;0;143,75;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;11,9988095238095;0;0;0;0;2,37619047619047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,55625;0;0;0;0;0;0;"09/11/2021";"21700";"Villebichot";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,05688899949894;47,1300136623876;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";23;7;268;78;624;30;346;"argile";53;40,7409763336181;30,6609763336181;30,6609763336181;9,12;3,36059123277664;3,36059123277664;84;8,19;8,19;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_325";"TIDM_RURAL_GC_325";"Pro’Dij";"2021";"TB";"TB";637,5;66,1312500000001;0;0;218,75;418,75;0;0;0;29,9312500000001;36,2;0;6;100;487,5;50;9,60694839015151;52,2499786931819;4,27432291666667;0;0;0;100;3,25;0,99;0,99;0;0;306,25;0;0;0;37,5;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;218,75;0;0;0;0;0;0;26,25453125;0;0;0;2,86966145833333;0;0;0;0;0;0;0;0;0;0;0;0;0;7,07580729166667;0;0;0;0;29,9312500000001;0;0;0;0;"09/11/2021";"21220";"Saint-Philibert";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,02200933382573;47,2120751657671;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";81;13;329;257;320;94;586;"limon argileux";30,6;17,7308928966522;17,7;17,7;13;1,36375680565834;1,36375680565834;NA;7,23;7,23;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_326";"TIDM_RURAL_GC_326";"Pro’Dij";"2021";"TB";"TB";268,75;25,55625;0;0;75;193,75;0;0;0;11,13125;14,425;0;6;62,5;206,25;0;5,81600233100232;19,7402476689977;0;0;0;6,25;56,25;2,25;1,32;0,83;0;0;181,25;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;13,3990384615384;0;0;0;0;1,02596153846154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,13125;0;0;0;0;0;0;"09/11/2021";"21260";"Sacquenay";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,30384933263511;47,5998206658627;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";20;50;346;190;394;70;536;"argile";38,6;22,2598648071289;22,3;22,3;10,7;2,08275079727172;2,08275079727172;NA;7,25;7,25;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_327";"TIDM_RURAL_GC_327";"Pro’Dij";"2021";"TB";"TB";306,25;36,13125;0;0;68,75;237,5;0;0;0;15,81875;20,3125;0;6;50;231,25;25;6,046875;19,465625;10,61875;0;0;0;50;2,5;1,37;0,86;0;0;187,5;0;0;0;6,25;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,75;0;0;0;0;0;0;13,7738636363636;0;0;0;1,38125;5,15738636363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,81875;0;0;0;0;"09/11/2021";"21260";"Sacquenay";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,34227966656446;47,5861744967136;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";26;76;347;180;371;102;527;"argile";41,4;24,4211530685424;23,9411530685424;23,9411530685424;11,5;2,08199828863143;2,08199828863143;4;7,92;7,92;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_328";"TIDM_RURAL_GC_328";"Pro’Dij";"2021";"TB";"TB";168,75;21,71875;0;0;31,25;137,5;0;0;0;8,65;13,06875;0;6;37,5;125;6,25;3,61696428571429;17,3651785714286;0,736607142857142;0;0;0;37,5;1,75;0,76;0,76;0;0;137,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;13,06875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,65;0;0;0;0;"09/11/2021";"21120";"Pichanges";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14415700046572;47,4640531682008;"2_Agricole";"21_Agricole ouvert";"OS_214";"non";"non";83;98;254;139;426;181;393;"limon argileux";41,5;58,2810640335083;23,9610640335083;23,9610640335083;10,4;2,30454385280609;2,30454385280609;286;8,25;8,25;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_329";"TIDM_RURAL_GC_329";"Pro’Dij";"2021";"TB";"TB";150;54,24375;0;0;87,5;62,5;0;0;0;46,3625;7,88125;0;3;62,5;81,25;6,25;23,355625;30,144375;0,74375;0;0;25;37,5;1,75;0;NA;0;0;62,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,5;0;0;0;0;0;0;0;0;7,88125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,3625;0;0;0;0;0;0;"09/11/2021";"21120";"Pichanges";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,16314649972842;47,4620508365918;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";16;18;265;129;572;34;394;"limon argileux";37,7;22,5011897087097;21,7811897087097;21,7811897087097;10,1;2,15991362929344;2,15991362929344;6;7,89;7,89;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_331";"TIDM_RURAL_GC_331";"Pro’Dij";"2021";"TB";"TB";43,75;18,475;0;0;18,75;25;0;0;0;11,94375;6,53125;0;2;31,25;0;12,5;16,60625;0;1,86875;0;0;12,5;18,75;1,5;0;NA;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;18,75;0;0;0;0;0;0;0;0;3,475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05625;0;0;11,94375;0;0;0;0;0;0;"09/11/2021";"21270";"Étevaux";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,32266583278836;47,3308043351225;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";84;30;346;290;250;114;636;"limon argileux";21;12,1610355377197;12,1610355377197;12,1610355377197;10,6;1,14974603056907;1,14974603056907;NA;6,61;6,61;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_332";"TIDM_RURAL_GC_332";"Pro’Dij";"2021";"TB";"TB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"10/11/2021";"21120";"Avelanges";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,03808834764988;47,5956983543217;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";91;319;295;118;177;410;413;"argile";46,3;65,6416988372802;26,7616988372802;26,7616988372802;9,35;2,8608027100563;2,8608027100563;324;8,28;8,28;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_333";"TIDM_RURAL_GC_333";"Pro’Dij";"2021";"TB";"TB";487,5;105,45;0;31,25;131,25;325;0;0;4,44375;65,31875;35,6875;0;9;150;318,75;18,75;37,4370879120879;65,134065934066;2,87884615384615;0;6,25;31,25;112,5;3,5;1,59;0,8;0;0;293,75;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;131,25;0;0;0;0;0;0;0;0;32,5965659340659;0;0;0;0;3,09093406593407;0;0;0;0;0;0;0;0;0;4,44375;0;0;0;0;0;65,31875;0;0;0;0;0;0;"10/11/2021";"21260";"Sacquenay";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,33806616641168;47,575802332971;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";30;33;439;301;197;63;740;"limon argileux";23,7;13,6918711662292;13,7;13,7;10,8;1,27250105142593;1,27250105142593;NA;6,75;6,75;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_334";"TIDM_RURAL_GC_334";"Pro’Dij";"2021";"TB";"TB";550;71,13125;0;0;150;400;0;0;0;33,5125;37,61875;0;6;225;318,75;6,25;25,3156944444445;45,231875;0,583680555555555;0;0;6,25;218,75;2,5;1,17;0,74;0;0;381,25;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;35,67125;0;0;0;0;1,9475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,5125;0;0;0;0;"10/11/2021";"21110";"Aiserey";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14838116658291;47,1778791674408;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";54;28;320;259;339;82;579;"argile";27,5;15,9095561504364;15,9;15,9;10,9;1,46185249090194;1,46185249090194;NA;7,12;7,12;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_335";"TIDM_RURAL_GC_335";"Pro’Dij";"2021";"TB";"TB";81,25;16,85;0;0;0;81,25;0;0;0;0;16,85;0;2;31,25;50;0;11,4479166666667;5,40208333333332;0;0;0;0;31,25;1,75;0,92;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,92864583333333;0;0;0;0;0;0;0;0;0;"10/11/2021";"21220";"Épernay-sous-Gevrey";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,0295618331287;47,182201998564;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";116;19;220;337;308;135;557;"limon argileux";20,1;12,9672288894653;11,6472288894653;11,6472288894653;9,52;1,22404970228672;1,22404970228672;11;7,98;7,98;"Limons, argiles, sables, C, N et MO en g/kg";37,5;0;0;7,92135416666668;0;0
"TIDM_RURAL_GC_336";"TIDM_RURAL_GC_336";"Pro’Dij";"2021";"TB";"TB";81,25;11,63125;0;0;12,5;68,75;0;0;0;4,0375;7,59375;0;6;25;56,25;0;5,50729166666667;6,12395833333334;0;0;0;0;25;1,75;0,92;0,92;0;0;62,5;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;7,39895833333333;0;0;0;0,194791666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,0375;0;0;0;0;"10/11/2021";"21110";"Fauverney";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,16274600002228;47,2584238335988;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";128;24;347;235;266;152;582;"limon argileux";19,2;58,7373638153076;11,0973638153076;11,0973638153076;8,63;1,28637701272964;1,28637701272964;397;8,38;8,38;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_337";"TIDM_RURAL_GC_337";"Pro’Dij";"2021";"TB";"TB";387,5;58,79375;0;0;62,5;325;0;0;0;18,0375;40,75625;0;6;150;225;12,5;21,8055698611733;35,8129528660994;1,17522727272728;0;0;12,5;137,5;2;0,65;0,65;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;40,75625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,0375;0;0;0;0;0;0;"10/11/2021";"21110";"Fauverney";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14024483326497;47,2590931670234;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";80;34;258;158;470;114;416;"argile";24;41,0010004043579;13,8810004043579;13,8810004043579;10,6;1,30746126174926;1,30746126174926;226;8,33;8,33;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_338";"TIDM_RURAL_GC_338";"Pro’Dij";"2021";"TB";"TB";106,25;25,37125;0;0;56,25;50;0;0;0;17,59;7,78125;0;6;31,25;68,75;6,25;6,75520833333333;15,8347916666667;2,78125;0;0;6,25;25;1,75;1;1;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,25;0;0;0;0;0;0;0;0;0;7,78125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,59;0;0;0;0;0;0;0;"10/11/2021";"21410";"Ancey";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,82235498896534;47,3165165230259;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";92;123;263;254;268;215;517;"sable limoneux";40,2;37,511351108551;23,231351108551;23,231351108551;10,1;2,29532837867736;2,29532837867736;119;8,23;8,23;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_339";"TIDM_RURAL_GC_339";"Pro’Dij";"2021";"TB";"TB";100;29,93125;0;0;43,75;56,25;0;0;0;23,94375;5,9875;0;6;18,75;81,25;0;8,415625;21,515625;0;0;0;6,25;12,5;1,75;1;1;0;0;56,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;5,9875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,94375;0;0;0;0;0;0;"10/11/2021";"21540";"Saint-Anthot";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,65142705473489;47,3234482716792;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";88;169;295;136;312;257;431;"argile";36,3;79,5362997055053;20,9762997055053;20,9762997055053;9,45;2,22031071782112;2,22031071782112;488;8,27;8,27;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_340";"TIDM_RURAL_GC_340";"Pro’Dij";"2021";"TB";"TB";137,5;34,26875;0;0;25;112,5;0;0;0;21,275;12,99375;0;6;37,5;87,5;12,5;16,6347916666667;16,0577083333333;1,57625;0;0;12,5;25;2;0,72;0,72;0;0;87,5;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;10,061875;0;0;0;0;2,931875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,275;0;0;0;0;0;0;"10/11/2021";"21310";"Charmes";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,36904183411706;47,3740316709327;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";43;42;307;184;424;85;491;"argile";27,5;15,9230720996856;15,9;15,9;9,92;1,6024275124073;1,6024275124073;NA;7,27;7,27;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_341";"TIDM_RURAL_GC_341";"Pro’Dij";"2021";"TB";"TB";193,75;43,00625;0;0;31,25;162,5;0;0;0;25,4125;17,59375;0;6;56,25;131,25;6,25;27,3724553571428;11,6712946428571;3,9625;0;0;18,75;37,5;2,25;0,99;0,99;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;31,25;0;0;0;0;0;0;0;0;15,73875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,855;0;0;25,4125;0;0;0;0;0;0;"10/11/2021";"21310";"Mirebeau-sur-Bèze";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,31455116611006;47,3855300005531;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";113;52;335;354;146;165;689;"limon argileux";18,3;10,5864322185516;10,6;10,6;11;0,961736440658569;0,961736440658569;NA;6,96;6,96;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_342";"TIDM_RURAL_GC_342";"Pro’Dij";"2021";"TB";"TB";237,5;44,7;0;0;18,75;218,75;0;0;0;22,8125;21,8875;0;6;106,25;125;6,25;20,7109375;23,825;0,1640625;0;0;6,25;100;2,75;1,38;0,69;0;0;150;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;15,45;0;0;0;2,40625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,8125;0;0;0;0;0;0;"15/11/2021";"21370";"Prenois";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,9031369230832;47,3855068883602;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";48;91;311;192;358;139;503;"argile";39,7;37,935574054718;22,935574054718;22,935574054718;9,67;2,37233996391296;2,37233996391296;125;8,21;8,21;"Limons, argiles, sables, C, N et MO en g/kg";37,5;0;0;4,03125;0;0
"TIDM_RURAL_GC_343";"TIDM_RURAL_GC_343";"Pro’Dij";"2021";"TB";"TB";331,25;73,19375;0;0;81,25;250;0;0;0;37,9;35,29375;0;6;93,75;225;12,5;15,8812347374847;51,952793040293;5,35972222222223;0;0;6,25;87,5;3;1,65;0,82;0;0;31,25;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81,25;0;0;0;0;0;0;4,84979395604397;0;0;0;0;1,93475274725275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,9;0;0;0;0;"15/11/2021";"21440";"Vaux-Saules";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,81081149980802;47,4607750009453;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";101;373;224;114;188;474;338;"argile";45,4;96,3112640380859;26,2312640380859;26,2312640380859;9,03;2,90506422519683;2,90506422519683;584;8,2;8,2;"Limons, argiles, sables, C, N et MO en g/kg";206,25;0;0;28,5092032967033;0;0
"TIDM_RURAL_GC_344";"TIDM_RURAL_GC_344";"Pro’Dij";"2021";"TB";"TB";281,25;105,64375;0;0;143,75;137,5;0;0;0;89,00625;16,6375;0;6;87,5;175;18,75;30,0874542124542;60,7048534798534;14,8514423076923;0;0;37,5;50;2;0,95;0,95;0;0;62,5;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143,75;0;0;0;0;0;0;0;0;8,2125;0;0;0;0;8,425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89,00625;0;0;0;0;0;0;"15/11/2021";"21380";"Marsannay-le-Bois";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,10326783354863;47,424231504203;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";39;45;397;198;321;84;595;"argile";28,8;22,7799463272094;16,6599463272094;16,6599463272094;9,86;1,69023782014846;1,69023782014846;51;8,28;8,28;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_345";"TIDM_RURAL_GC_345";"Pro’Dij";"2021";"TB";"TB";156,25;117,225;0;0;93,75;62,5;0;0;0;106,0375;11,1875;0;6;93,75;43,75;18,75;62,3958333333333;36,2395833333333;18,5895833333333;0;0;37,5;56,25;2;1,44;0,91;0;0;50;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,75;0;0;0;0;0;0;0;0;9,6125;0;0;0;1,575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106,0375;0;0;0;0;0;0;"15/11/2021";"21380";"Marsannay-le-Bois";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,10476933376817;47,4365790016364;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";42;72;319;195;372;114;514;"argile";35,3;20,9995198249816;20,3995198249816;20,3995198249816;10,7;1,90835207700729;1,90835207700729;5;7,91;7,91;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_GC_346";"TIDM_RURAL_GC_346";"Pro’Dij";"2021";"TB";"TB";162,5;36,74375;0;0;43,75;118,75;0;0;0;26,49375;10,25;0;3;6,25;143,75;12,5;0,303125;31,3575;5,083125;0;0;0;6,25;1,5;0;NA;0;0;118,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;10,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,49375;0;0;0;0;0;0;"15/11/2021";"21120";"Gemeaux";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,12594416610213;47,4721531690896;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";57;111;276;138;418;168;414;"argile";53,1;68,1183242797851;30,6783242797851;30,6783242797851;11,4;2,69848644733428;2,69848644733428;312;8,28;8,28;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
